File solutions-new/wines/ga/solution9.csv
elapsed_time;max_gen_reached
23.470800;True
corr_threshold;dt;elsize;generation_size;k;k_tournament;lang;max_iter;maxs;metric;mins;mutation_prob;population_size;seed;selected_size;time;verbose
0.75;1;10;50;3;0.75;en;300;6;c;3;0.01;30;200;0.5;7200;False
Elite
evaluation;0;1;10;11;2;3;4;5;6;7;8;9
0.698179;1;0;0;1;0;1;0;0;0;0;0;0
0.660529;1;0;0;0;0;1;0;0;1;0;0;0
0.631337;1;0;1;0;0;1;0;0;0;0;0;0
0.624724;1;0;1;0;0;0;0;0;0;1;0;0
0.622325;1;0;0;1;0;1;0;1;0;0;0;0
0.618954;1;0;0;1;0;1;0;0;0;0;0;1
0.617543;1;0;0;0;0;1;0;1;0;0;0;0
0.606758;1;0;0;1;0;0;0;0;0;1;0;0
0.603556;0;0;0;1;0;1;0;0;0;0;0;1
0.600444;1;0;0;1;0;1;0;0;0;1;0;0
Mean;Std;It_total;It_best;Time_best;Number_solutions_hash;Hash_access;Hash_add
0.62843;0.02835;51;2;9.447380542755127;125;2280;125
